user_id,home_region,diet,health_profile,spice_pref,age_band,n_interactions
4856,Punjab,Vegan,diabetic,hot,26-35,18
4857,North India,Vegetarian,general,mild,36-50,46
4858,West Bengal,Vegetarian,diabetic,medium,18-25,9
4859,Gujarat,Vegan,general,medium,26-35,15
4860,Punjab,Vegetarian,diabetic,hot,36-50,39
4861,Mughlai (North India),Vegetarian,heart_lowsodium,hot,36-50,22
4862,Tamil Nadu,Non-Vegetarian,heart_lowsodium,hot,18-25,5
4863,Pan-Indian,Non-Vegetarian,general,hot,36-50,56
4864,Tamil Nadu,Vegan,general,mild,26-35,5
4865,Uttar Pradesh,Non-Vegetarian,general,hot,26-35,9
4866,Pan-Indian,Eggetarian,general,hot,18-25,20
4867,Tamil Nadu,Vegetarian,general,mild,18-25,5
4868,West Bengal,Vegetarian,general,medium,36-50,10
4869,Pan-Indian,Vegetarian,general,mild,26-35,8
4870,North India,Vegetarian,general,medium,36-50,24
4871,Pan-Indian,Non-Vegetarian,heart_lowsodium,mild,18-25,5
4872,Tamil Nadu,Vegetarian,weight_loss,medium,26-35,7
4873,Tamil Nadu,Eggetarian,weight_loss,mild,51+,9
4874,Andhra Pradesh,Vegetarian,general,hot,51+,18
4875,North India,Vegetarian,general,medium,36-50,14
4876,Tamil Nadu,Vegan,general,hot,18-25,14
4877,Maharashtra,Vegan,general,hot,36-50,22
4878,North India,Vegetarian,diabetic,hot,26-35,5
4879,Odisha,Vegan,general,mild,18-25,5
4880,Maharashtra,Vegetarian,diabetic,medium,26-35,15
4881,Jammu & Kashmir,Non-Vegetarian,general,medium,26-35,18
4882,Kerala,Non-Vegetarian,weight_loss,hot,51+,14
4883,Karnataka,Non-Vegetarian,general,medium,36-50,7
4884,Goa,Non-Vegetarian,general,medium,26-35,25
4885,Tamil Nadu,Non-Vegetarian,general,hot,18-25,18
4886,West Bengal,Vegetarian,heart_lowsodium,medium,36-50,30
4887,Pan-Indian,Non-Vegetarian,general,hot,18-25,18
4888,Mughlai (North India),Non-Vegetarian,general,mild,36-50,5
4889,Pan-Indian,Vegetarian,general,mild,26-35,63
4890,Punjab,Vegetarian,general,hot,36-50,12
4891,Gujarat,Non-Vegetarian,general,hot,36-50,5
4892,Kerala,Vegetarian,heart_lowsodium,mild,51+,17
4893,Kerala,Vegetarian,general,mild,36-50,27
4894,Pan-Indian,Non-Vegetarian,general,hot,51+,9
4895,Tamil Nadu,Eggetarian,general,mild,36-50,28
4896,Mughlai (North India),Vegetarian,general,medium,36-50,10
4897,South India,Non-Vegetarian,general,hot,36-50,11
4898,Tamil Nadu,Vegetarian,weight_loss,medium,26-35,5
4899,Pan-Indian,Eggetarian,diabetic,hot,26-35,51
4900,South India,Non-Vegetarian,general,medium,26-35,22
4901,Telangana,Vegan,general,hot,36-50,5
4902,Tamil Nadu,Non-Vegetarian,heart_lowsodium,mild,18-25,47
4903,West Bengal,Eggetarian,heart_lowsodium,medium,51+,16
4904,South India,Non-Vegetarian,general,hot,18-25,26
4905,Pan-Indian,Vegetarian,general,mild,26-35,38
4906,Telangana,Vegetarian,general,medium,51+,23
4907,Pan-Indian,Vegetarian,general,mild,18-25,7
4908,Pan-Indian,Vegan,heart_lowsodium,medium,26-35,19
4909,West Bengal,Non-Vegetarian,diabetic,hot,18-25,25
4910,Bihar,Vegetarian,general,medium,26-35,18
4911,Pan-Indian,Non-Vegetarian,diabetic,medium,36-50,60
4912,North India,Vegetarian,diabetic,medium,26-35,10
4913,Pan-Indian,Vegetarian,general,medium,51+,19
4914,Kerala,Vegetarian,general,hot,36-50,9
4915,Tamil Nadu,Non-Vegetarian,general,mild,26-35,18
4916,Sindhi (community),Vegan,general,hot,26-35,47
4917,Karnataka,Vegan,general,hot,18-25,7
4918,Maharashtra,Vegetarian,heart_lowsodium,medium,36-50,5
4919,Kerala,Vegetarian,diabetic,hot,26-35,6
4920,Pan-Indian,Vegan,general,mild,36-50,13
4921,West Bengal,Vegetarian,weight_loss,hot,36-50,12
4922,Pan-Indian,Vegetarian,weight_loss,mild,36-50,17
4923,Tamil Nadu,Non-Vegetarian,general,hot,51+,12
4924,West Bengal,Vegan,general,medium,26-35,26
4925,Pan-Indian,Non-Vegetarian,general,mild,26-35,6
4926,North India,Non-Vegetarian,general,hot,18-25,56
4927,South India,Non-Vegetarian,general,medium,36-50,17
4928,Karnataka,Vegan,general,mild,51+,25
4929,Pan-Indian,Non-Vegetarian,weight_loss,medium,26-35,94
4930,Gujarat,Vegan,general,medium,36-50,21
4931,Kerala,Vegan,weight_loss,medium,36-50,7
4932,Goa,Vegetarian,general,medium,26-35,33
4933,Gujarat,Eggetarian,general,hot,36-50,7
4934,Pan-Indian,Vegetarian,diabetic,hot,26-35,9
4935,Parsi (community),Non-Vegetarian,general,hot,36-50,25
4936,Pan-Indian,Non-Vegetarian,weight_loss,medium,36-50,24
4937,Tamil Nadu,Non-Vegetarian,general,medium,26-35,22
4938,Kerala,Vegetarian,heart_lowsodium,hot,36-50,5
4939,South India,Eggetarian,general,mild,18-25,21
4940,Pan-Indian,Vegetarian,general,medium,18-25,20
4941,South India,Non-Vegetarian,general,mild,26-35,24
4942,Kerala,Vegetarian,general,medium,26-35,5
4943,Maharashtra,Non-Vegetarian,general,hot,36-50,17
4944,Mughlai (North India),Non-Vegetarian,general,hot,26-35,17
4945,Pan-Indian,Vegetarian,general,mild,26-35,16
4946,Pan-Indian,Vegan,weight_loss,hot,18-25,13
4947,Sindhi (community),Non-Vegetarian,general,medium,26-35,12
4948,Kerala,Vegetarian,general,mild,26-35,21
4949,Bihar,Non-Vegetarian,diabetic,mild,26-35,49
4950,Pan-Indian,Vegetarian,weight_loss,medium,36-50,6
4951,Pan-Indian,Non-Vegetarian,heart_lowsodium,mild,26-35,14
4952,Pan-Indian,Vegetarian,general,hot,26-35,8
4953,Gujarat,Vegetarian,general,medium,26-35,14
4954,Punjab,Non-Vegetarian,general,medium,51+,9
4955,Punjab,Non-Vegetarian,diabetic,hot,18-25,5
4956,South India,Eggetarian,weight_loss,medium,18-25,8
4957,Punjab,Eggetarian,weight_loss,hot,18-25,28
4958,Rajasthan,Vegetarian,weight_loss,hot,36-50,10
4959,West Bengal,Vegan,general,medium,51+,32
4960,North India,Non-Vegetarian,general,medium,26-35,18
4961,Andhra Pradesh,Vegetarian,weight_loss,medium,26-35,24
4962,Mughlai (North India),Vegetarian,general,medium,51+,8
4963,Pan-Indian,Eggetarian,general,hot,36-50,11
4964,Mughlai (North India),Non-Vegetarian,general,hot,26-35,38
4965,Pan-Indian,Non-Vegetarian,diabetic,mild,26-35,11
4966,South India,Vegan,diabetic,medium,26-35,13
4967,West Bengal,Vegetarian,general,medium,36-50,13
4968,Pan-Indian,Non-Vegetarian,general,hot,36-50,6
4969,Uttar Pradesh,Non-Vegetarian,weight_loss,hot,18-25,20
4970,Karnataka,Non-Vegetarian,heart_lowsodium,medium,26-35,42
4971,North India,Vegetarian,diabetic,mild,18-25,9
4972,Kerala,Vegetarian,heart_lowsodium,medium,36-50,11
4973,Tamil Nadu,Vegetarian,general,hot,26-35,13
4974,Pan-Indian,Non-Vegetarian,general,mild,18-25,26
4975,Pan-Indian,Non-Vegetarian,diabetic,mild,51+,20
4976,Pan-Indian,Non-Vegetarian,general,hot,26-35,9
4977,Pan-Indian,Eggetarian,general,medium,36-50,43
4978,Pan-Indian,Vegetarian,general,medium,18-25,27
4979,Kerala,Non-Vegetarian,diabetic,medium,51+,6
4980,Tamil Nadu,Eggetarian,general,hot,26-35,27
4981,Parsi (community),Vegetarian,heart_lowsodium,medium,18-25,6
4982,Telangana,Non-Vegetarian,weight_loss,medium,26-35,18
4983,Punjab,Eggetarian,general,medium,26-35,9
4984,Punjab,Non-Vegetarian,general,hot,36-50,122
4985,Rajasthan,Vegetarian,heart_lowsodium,medium,36-50,39
4986,Pan-Indian,Eggetarian,general,hot,18-25,12
4987,Punjab,Vegan,general,medium,26-35,28
4988,North India,Non-Vegetarian,general,mild,51+,38
4989,Uttar Pradesh,Vegetarian,general,mild,18-25,7
4990,Jammu & Kashmir,Non-Vegetarian,heart_lowsodium,medium,51+,41
4991,South India,Vegetarian,general,medium,18-25,20
4992,Pan-Indian,Non-Vegetarian,heart_lowsodium,mild,18-25,7
4993,Assam,Non-Vegetarian,diabetic,mild,36-50,14
4994,Punjab,Vegetarian,heart_lowsodium,medium,36-50,60
4995,Maharashtra,Non-Vegetarian,diabetic,hot,36-50,13
4996,Punjab,Vegetarian,general,medium,36-50,18
4997,Pan-Indian,Vegetarian,general,hot,36-50,32
4998,North India,Non-Vegetarian,weight_loss,medium,26-35,9
4999,Kerala,Non-Vegetarian,general,mild,26-35,11
5000,Pan-Indian,Vegetarian,weight_loss,hot,18-25,78
5001,South India,Vegan,weight_loss,mild,26-35,8
5002,Gujarat,Non-Vegetarian,general,mild,36-50,17
5003,Pan-Indian,Vegan,general,hot,18-25,46
5004,Tamil Nadu,Eggetarian,general,hot,26-35,14
5005,Tamil Nadu,Non-Vegetarian,general,medium,26-35,16
5006,Rajasthan,Non-Vegetarian,general,mild,36-50,14
5007,North India,Non-Vegetarian,general,mild,36-50,12
5008,Pan-Indian,Non-Vegetarian,heart_lowsodium,medium,18-25,24
5009,Karnataka,Non-Vegetarian,heart_lowsodium,hot,51+,9
5010,South India,Non-Vegetarian,general,medium,51+,24
5011,Gujarat,Non-Vegetarian,general,medium,18-25,17
5012,Pan-Indian,Vegetarian,general,hot,51+,12
5013,Pan-Indian,Non-Vegetarian,diabetic,medium,18-25,14
5014,West Bengal,Non-Vegetarian,heart_lowsodium,medium,26-35,42
5015,Pan-Indian,Vegetarian,general,hot,36-50,49
5016,West Bengal,Non-Vegetarian,general,medium,26-35,57
5017,Goa,Vegetarian,general,medium,36-50,18
5018,Pan-Indian,Vegetarian,general,medium,26-35,5
5019,Pan-Indian,Vegetarian,weight_loss,medium,36-50,13
5020,South India,Vegetarian,diabetic,mild,18-25,30
5021,Punjab,Vegetarian,general,medium,26-35,13
5022,South India,Vegetarian,weight_loss,hot,26-35,10
5023,Punjab,Vegetarian,heart_lowsodium,medium,51+,9
5024,North India,Eggetarian,general,hot,26-35,37
5025,Kerala,Vegan,general,hot,26-35,11
5026,North India,Non-Vegetarian,diabetic,mild,18-25,8
5027,Kerala,Vegetarian,general,medium,18-25,45
5028,North India,Vegetarian,heart_lowsodium,medium,26-35,115
5029,Pan-Indian,Vegetarian,general,medium,26-35,9
5030,Pan-Indian,Vegan,general,hot,26-35,9
5031,Karnataka,Vegetarian,general,hot,26-35,33
5032,Goa,Eggetarian,general,medium,26-35,5
5033,Mughlai (North India),Non-Vegetarian,general,medium,26-35,5
5034,Pan-Indian,Vegan,diabetic,mild,36-50,7
5035,West Bengal,Non-Vegetarian,general,medium,26-35,22
5036,Kerala,Non-Vegetarian,general,mild,18-25,26
5037,Gujarat,Non-Vegetarian,general,medium,26-35,9
5038,Pan-Indian,Vegetarian,heart_lowsodium,hot,36-50,5
5039,West Bengal,Vegetarian,heart_lowsodium,medium,26-35,21
5040,Maharashtra,Vegetarian,general,mild,51+,11
5041,West Bengal,Vegan,heart_lowsodium,medium,26-35,22
5042,Kerala,Vegetarian,general,hot,18-25,24
5043,Rajasthan,Vegetarian,general,medium,18-25,5
5044,Kerala,Vegetarian,general,medium,36-50,27
5045,North India,Non-Vegetarian,diabetic,medium,36-50,30
5046,Karnataka,Non-Vegetarian,general,medium,26-35,29
5047,Pan-Indian,Non-Vegetarian,weight_loss,mild,18-25,20
5048,Pan-Indian,Vegan,general,medium,36-50,6
5049,Gujarat,Vegetarian,general,hot,18-25,17
5050,South India,Non-Vegetarian,heart_lowsodium,medium,18-25,17
5051,Punjab,Vegetarian,general,medium,26-35,5
5052,Pan-Indian,Non-Vegetarian,general,medium,26-35,8
5053,Tamil Nadu,Vegetarian,heart_lowsodium,hot,51+,13
5054,West Bengal,Vegetarian,general,hot,51+,18
5055,North India,Vegetarian,diabetic,hot,36-50,5
5056,Pan-Indian,Non-Vegetarian,weight_loss,hot,36-50,31
5057,Bihar,Eggetarian,general,hot,36-50,5
5058,North India,Non-Vegetarian,general,medium,18-25,30
5059,South India,Non-Vegetarian,diabetic,hot,26-35,12
5060,Maharashtra,Vegetarian,general,medium,26-35,52
5061,Andhra Pradesh,Vegan,heart_lowsodium,medium,26-35,18
5062,Pan-Indian,Eggetarian,general,medium,26-35,10
5063,Andhra Pradesh,Non-Vegetarian,diabetic,mild,26-35,19
5064,Pan-Indian,Vegetarian,general,hot,26-35,18
5065,Gujarat,Non-Vegetarian,general,medium,51+,5
5066,Tamil Nadu,Vegetarian,weight_loss,medium,26-35,31
5067,Tamil Nadu,Vegetarian,general,hot,26-35,8
5068,Pan-Indian,Vegetarian,heart_lowsodium,hot,36-50,16
5069,North India,Non-Vegetarian,general,medium,51+,22
5070,Goa,Vegetarian,general,medium,18-25,31
5071,Uttar Pradesh,Vegetarian,general,medium,26-35,11
5072,Bihar,Non-Vegetarian,weight_loss,medium,26-35,5
5073,Maharashtra,Vegetarian,general,hot,51+,15
5074,Tamil Nadu,Vegan,general,medium,18-25,22
5075,Karnataka,Non-Vegetarian,diabetic,hot,26-35,11
5076,West Bengal,Non-Vegetarian,general,medium,26-35,13
5077,West Bengal,Vegetarian,general,hot,51+,22
5078,Tamil Nadu,Vegan,weight_loss,medium,51+,38
5079,Kerala,Non-Vegetarian,weight_loss,medium,36-50,10
5080,Kerala,Non-Vegetarian,weight_loss,hot,18-25,16
5081,Karnataka,Eggetarian,general,hot,36-50,81
5082,Pan-Indian,Eggetarian,heart_lowsodium,medium,26-35,35
5083,North India,Eggetarian,diabetic,medium,26-35,5
5084,Odisha,Vegan,diabetic,hot,26-35,11
5085,North India,Non-Vegetarian,general,medium,51+,6
5086,Maharashtra,Vegetarian,diabetic,mild,18-25,38
5087,Bihar,Vegan,diabetic,medium,26-35,19
5088,Bihar,Non-Vegetarian,general,hot,51+,12
5089,Pan-Indian,Non-Vegetarian,general,hot,26-35,20
5090,Rajasthan,Non-Vegetarian,general,medium,51+,10
5091,Maharashtra,Vegetarian,weight_loss,medium,18-25,17
5092,Kerala,Vegetarian,general,mild,18-25,22
5093,Tamil Nadu,Vegan,weight_loss,medium,18-25,11
5094,Telangana,Non-Vegetarian,general,hot,36-50,6
5095,Sindhi (community),Vegan,general,mild,18-25,16
5096,Gujarat,Vegetarian,general,medium,36-50,17
5097,Punjab,Vegan,weight_loss,medium,36-50,46
5098,North India,Non-Vegetarian,general,medium,36-50,12
5099,Kerala,Non-Vegetarian,general,mild,18-25,10
5100,Punjab,Non-Vegetarian,general,hot,18-25,70
5101,South India,Vegan,general,hot,26-35,10
5102,Pan-Indian,Vegetarian,general,medium,51+,36
5103,Tamil Nadu,Eggetarian,heart_lowsodium,hot,18-25,12
5104,Punjab,Vegetarian,general,medium,26-35,8
5105,Goa,Vegetarian,diabetic,medium,51+,27
5106,Gujarat,Non-Vegetarian,weight_loss,medium,51+,19
5107,Mughlai (North India),Vegan,general,medium,18-25,12
5108,Kerala,Vegetarian,general,mild,26-35,19
5109,Gujarat,Non-Vegetarian,diabetic,medium,26-35,60
5110,Pan-Indian,Non-Vegetarian,general,medium,18-25,45
5111,Maharashtra,Non-Vegetarian,general,medium,26-35,19
5112,Karnataka,Vegetarian,general,mild,51+,10
5113,Mughlai (North India),Eggetarian,general,medium,51+,12
5114,Andhra Pradesh,Vegan,general,hot,18-25,14
5115,Telangana,Non-Vegetarian,heart_lowsodium,hot,26-35,18
5116,South India,Vegan,heart_lowsodium,medium,26-35,33
5117,West Bengal,Vegan,general,medium,26-35,40
5118,Tamil Nadu,Non-Vegetarian,general,medium,26-35,26
5119,Tamil Nadu,Vegetarian,general,medium,36-50,11
5120,South India,Vegetarian,diabetic,medium,51+,10
5121,West Bengal,Vegetarian,general,mild,26-35,5
5122,Kerala,Non-Vegetarian,general,mild,36-50,9
5123,Karnataka,Vegan,general,medium,26-35,46
5124,Goa,Vegan,general,hot,26-35,59
5125,Bihar,Vegetarian,weight_loss,hot,26-35,49
5126,Pan-Indian,Vegetarian,diabetic,medium,18-25,23
5127,Pan-Indian,Vegetarian,general,medium,26-35,15
5128,Maharashtra,Vegetarian,heart_lowsodium,mild,36-50,11
5129,Kerala,Vegetarian,weight_loss,medium,18-25,29
5130,South India,Eggetarian,weight_loss,hot,26-35,13
5131,Odisha,Non-Vegetarian,general,mild,26-35,21
5132,Goa,Vegetarian,general,hot,51+,14
5133,North India,Vegan,weight_loss,medium,18-25,10
5134,Punjab,Vegan,diabetic,hot,26-35,5
5135,Gujarat,Vegetarian,general,medium,18-25,28
5136,North India,Vegetarian,heart_lowsodium,medium,51+,28
5137,Punjab,Vegetarian,diabetic,medium,36-50,33
5138,Manipur,Vegetarian,general,medium,26-35,25
5139,West Bengal,Vegetarian,general,mild,18-25,5
5140,Bihar,Eggetarian,general,mild,51+,16
5141,South India,Vegetarian,general,medium,51+,11
5142,Tamil Nadu,Vegetarian,weight_loss,medium,18-25,40
5143,Karnataka,Vegetarian,weight_loss,hot,26-35,39
5144,South India,Vegan,weight_loss,medium,51+,22
5145,Parsi (community),Non-Vegetarian,general,mild,26-35,8
5146,Tamil Nadu,Vegetarian,general,mild,26-35,14
5147,West Bengal,Eggetarian,general,hot,18-25,40
5148,Tamil Nadu,Non-Vegetarian,general,medium,51+,18
5149,Gujarat,Vegetarian,diabetic,medium,26-35,7
5150,Maharashtra,Non-Vegetarian,diabetic,hot,36-50,9
5151,Punjab,Non-Vegetarian,general,mild,26-35,96
5152,Punjab,Vegetarian,general,medium,51+,18
5153,Sindhi (community),Eggetarian,general,hot,51+,25
5154,Pan-Indian,Non-Vegetarian,weight_loss,medium,26-35,110
5155,Mughlai (North India),Non-Vegetarian,weight_loss,medium,36-50,25
5156,Kerala,Vegetarian,diabetic,mild,36-50,12
5157,Kerala,Vegetarian,general,hot,26-35,25
5158,South India,Vegetarian,general,hot,18-25,16
5159,North India,Vegetarian,general,medium,51+,30
5160,Pan-Indian,Non-Vegetarian,general,hot,26-35,5
5161,Andhra Pradesh,Vegetarian,general,medium,18-25,14
5162,Tamil Nadu,Vegan,general,medium,26-35,5
5163,Uttar Pradesh,Eggetarian,heart_lowsodium,hot,51+,5
5164,Tamil Nadu,Non-Vegetarian,general,medium,51+,8
5165,Pan-Indian,Vegan,general,hot,51+,5
5166,South India,Eggetarian,general,hot,36-50,23
5167,Maharashtra,Vegan,general,mild,18-25,18
5168,Andhra Pradesh,Eggetarian,weight_loss,medium,51+,30
5169,Pan-Indian,Vegetarian,heart_lowsodium,hot,26-35,8
5170,Andhra Pradesh,Non-Vegetarian,weight_loss,hot,18-25,15
5171,West Bengal,Eggetarian,general,hot,26-35,17
5172,Pan-Indian,Non-Vegetarian,general,medium,18-25,28
5173,Mughlai (North India),Vegan,general,medium,18-25,27
5174,Kerala,Vegetarian,diabetic,hot,26-35,77
5175,Tamil Nadu,Vegetarian,heart_lowsodium,mild,26-35,14
5176,Rajasthan,Vegetarian,general,medium,36-50,7
5177,Tamil Nadu,Vegetarian,diabetic,hot,36-50,5
5178,North India,Vegetarian,general,hot,26-35,23
5179,Punjab,Non-Vegetarian,heart_lowsodium,medium,26-35,5
5180,Punjab,Vegetarian,general,medium,26-35,6
5181,Tamil Nadu,Non-Vegetarian,general,mild,26-35,37
5182,South India,Non-Vegetarian,general,hot,18-25,20
5183,Rajasthan,Eggetarian,general,hot,36-50,8
5184,Pan-Indian,Vegetarian,general,mild,26-35,15
5185,Maharashtra,Non-Vegetarian,heart_lowsodium,hot,36-50,14
5186,Karnataka,Vegetarian,diabetic,hot,26-35,18
5187,Pan-Indian,Vegetarian,heart_lowsodium,hot,36-50,9
5188,Pan-Indian,Vegetarian,heart_lowsodium,hot,51+,13
5189,Kerala,Vegetarian,heart_lowsodium,medium,26-35,20
5190,Andhra Pradesh,Vegan,heart_lowsodium,mild,26-35,11
5191,Tamil Nadu,Vegan,general,medium,18-25,29
5192,South India,Eggetarian,weight_loss,hot,36-50,13
5193,Punjab,Eggetarian,general,hot,18-25,82
5194,Kerala,Non-Vegetarian,general,medium,36-50,7
5195,Gujarat,Vegetarian,general,hot,36-50,26
5196,Punjab,Vegetarian,general,mild,26-35,22
5197,Pan-Indian,Vegan,diabetic,hot,26-35,16
5198,Pan-Indian,Non-Vegetarian,general,hot,18-25,50
5199,Pan-Indian,Eggetarian,general,medium,18-25,9
5200,West Bengal,Vegetarian,general,medium,18-25,5
5201,Mughlai (North India),Non-Vegetarian,heart_lowsodium,medium,36-50,5
5202,Gujarat,Non-Vegetarian,diabetic,medium,18-25,38
5203,West Bengal,Non-Vegetarian,general,medium,26-35,13
5204,South India,Vegetarian,diabetic,mild,26-35,34
5205,Andhra Pradesh,Vegetarian,diabetic,mild,18-25,18
5206,Pan-Indian,Non-Vegetarian,general,medium,51+,14
5207,Maharashtra,Vegetarian,diabetic,medium,26-35,42
5208,Tamil Nadu,Vegetarian,general,hot,18-25,11
5209,Kerala,Vegan,general,hot,26-35,6
5210,Pan-Indian,Vegan,general,mild,18-25,16
5211,Karnataka,Vegetarian,heart_lowsodium,mild,18-25,11
5212,South India,Vegetarian,weight_loss,hot,36-50,33
5213,Gujarat,Vegan,diabetic,hot,18-25,13
5214,Pan-Indian,Vegetarian,general,medium,18-25,7
5215,Punjab,Vegetarian,general,medium,36-50,5
5216,Pan-Indian,Vegetarian,weight_loss,hot,26-35,34
5217,Pan-Indian,Non-Vegetarian,general,hot,36-50,11
5218,Maharashtra,Vegan,general,mild,18-25,18
5219,Tamil Nadu,Vegetarian,heart_lowsodium,hot,26-35,5
5220,Pan-Indian,Eggetarian,general,medium,51+,20
5221,North India,Non-Vegetarian,diabetic,hot,36-50,9
5222,Maharashtra,Vegetarian,weight_loss,hot,26-35,17
5223,Tamil Nadu,Eggetarian,general,medium,26-35,5
5224,North India,Vegetarian,diabetic,medium,51+,5
5225,Kerala,Vegan,general,medium,18-25,35
5226,Bihar,Vegan,heart_lowsodium,medium,26-35,8
5227,Punjab,Vegetarian,general,medium,18-25,27
5228,Tamil Nadu,Eggetarian,diabetic,mild,26-35,12
5229,North India,Vegan,general,hot,36-50,8
5230,Maharashtra,Vegetarian,weight_loss,medium,18-25,5
5231,Pan-Indian,Eggetarian,heart_lowsodium,medium,36-50,10
5232,Pan-Indian,Non-Vegetarian,weight_loss,medium,51+,12
5233,West Bengal,Non-Vegetarian,heart_lowsodium,medium,26-35,11
5234,Mughlai (North India),Non-Vegetarian,diabetic,medium,36-50,7
5235,Maharashtra,Vegan,heart_lowsodium,medium,18-25,16
5236,Andhra Pradesh,Vegetarian,diabetic,medium,36-50,33
5237,Pan-Indian,Non-Vegetarian,weight_loss,hot,51+,11
5238,Pan-Indian,Vegetarian,general,medium,36-50,15
5239,Pan-Indian,Non-Vegetarian,general,hot,18-25,11
5240,Pan-Indian,Non-Vegetarian,diabetic,medium,18-25,24
5241,Bihar,Vegan,general,mild,26-35,8
5242,Uttar Pradesh,Non-Vegetarian,general,medium,36-50,6
5243,Pan-Indian,Eggetarian,general,hot,26-35,21
5244,West Bengal,Non-Vegetarian,diabetic,hot,26-35,14
5245,Punjab,Vegetarian,general,medium,36-50,21
5246,Uttar Pradesh,Vegan,general,mild,18-25,12
5247,Uttar Pradesh,Vegetarian,diabetic,medium,18-25,16
5248,Pan-Indian,Non-Vegetarian,weight_loss,hot,18-25,31
5249,Karnataka,Non-Vegetarian,general,hot,18-25,17
5250,Telangana,Non-Vegetarian,heart_lowsodium,medium,18-25,6
5251,Goa,Vegetarian,general,mild,26-35,25
5252,North India,Vegetarian,weight_loss,medium,26-35,6
5253,Assam,Vegan,general,mild,18-25,5
5254,Tamil Nadu,Vegan,heart_lowsodium,medium,26-35,8
5255,Punjab,Eggetarian,weight_loss,medium,51+,59
5256,Karnataka,Eggetarian,general,hot,18-25,23
5257,Kerala,Vegetarian,heart_lowsodium,hot,18-25,17
5258,South India,Vegetarian,general,medium,18-25,24
5259,Kerala,Vegan,general,mild,36-50,44
5260,Pan-Indian,Non-Vegetarian,general,hot,26-35,17
5261,Pan-Indian,Eggetarian,general,hot,36-50,12
5262,Pan-Indian,Non-Vegetarian,general,hot,18-25,19
5263,Punjab,Eggetarian,general,hot,51+,13
5264,Uttarakhand,Non-Vegetarian,general,hot,36-50,13
5265,Sindhi (community),Vegetarian,general,hot,51+,60
5266,Jammu & Kashmir,Vegan,diabetic,medium,26-35,17
5267,Punjab,Vegetarian,general,medium,18-25,15
5268,Kerala,Non-Vegetarian,heart_lowsodium,medium,26-35,22
5269,Bihar,Non-Vegetarian,diabetic,medium,26-35,5
